$c_start台灣0723$c_end
星衛电影台1,tvbus://5ixd4eARkmWRUdmjnAu17xUsC7ngBWDaxsmgk4LcxkFCkXELGn8CrfBYQijmA
五福星撞鬼,https://videos.kkyun-iqiyi.com/20180122/Jpwa1HXT/index.m3u8#https://iqiyi.zuidameiju.com/20180916/zH3H9vJK/index.m3u8
捉鬼專門店,https://zy.kubo-360-tudou.com/20181014/22028_8809822a/index.m3u8
猛鬼入侵黑色會,https://acfun.iqiyi-kuyun.com/20180929/2eCuiStc/index.m3u8
猛鬼學堂,https://yi.jingdianzuida.com/20190917/TvAGE4rI/index.m3u8#https://youku.kuyun-leshi.com/20190506/n1Apq6d6/index.m3u8
猛鬼撞鬼,https://bilibili.com-l-163.com/20180922/4170_354d94e8/index.m3u8
誰是鬼,http://vs1.baduziyuan.com/20180425/6N2Xm5n5/index.m3u8
靈氣逼人,http://acfun.iqiyi-kuyun.com/20181120/SZLL2Vlo/index.m3u8#https://iqiyi.zuidameiju.com/20190109/pBfLQ1lU/index.m3u8
鬼新娘,http://yushou.qitu-zuida.com/20180520/5920_249efc51/index.m3u8#https://video.kkyun-iqiyi.com/20180403/vgaKzkh1/index.m3u8
陰陽路2：我在你左右,https://gaoqing.bibi-baidu.com/20191011/11331_4bf2ecef/index.m3u8#http://hair.jingpin88.com/20171110/VwEXrtkY/index.m3u8#https://dbx5.tyswmp.com/20191115/RuBXvY9K5Wp1j87M/index.m3u8
七月十四不見不散,https://bili.meijuzuida.com/20190529/15728_e3e3f2df/index.m3u8
生人勿近之問米,https://youku.com-youku.com/20180310/vq9v1bWQ/index.m3u8?sign=25949887aff599649cdabf8b0c84bbd6
捉鬼合家歡,https://meinv.jingyu-zuida.com/20200219/12642_19a362c8/index.m3u8#https://acfun.iqiyi-kuyun.com/20180905/w5cAQfMD/index.m3u8
捉鬼合家歡2,https://acfun.iqiyi-kuyun.com/20180905/bh3vIaiL/index.m3u8
精靈變,https://videos.kkyun-iqiyi.com/20171105/KxLpKwux/index.m3u8
怪談協會,https://youku.cdn7-okzy.com/20200314/17766_4d4d6c99/index.m3u8?sign=6d1158dc7d950882236c6b52d14fd10b
猛鬼食人胎,https://yun.zxziyuan-yun.com/20180604/5I7KSVB1/1000kb/hls/index.m3u8
殭屍叔叔,https://yun.kubozy-youku-163.com/20190505/12502_ab3f0db6/index.m3u8
殭屍先生,https://zy.zxziyuan-yun.com/20180314/NCS7rJiT/index.m3u8
新殭屍先生,https://cn3.download05.com/hls/20190803/117646c3b8fd5dfc7f3d5c726ecc517f/1564811075/index.m3u8
殭屍家族,https://zy.zxziyuan-yun.com/20180314/6PzBEEKQ/index.m3u8#https://yi.jingdianzuida.com/20191009/I92JPHMV/index.m3u8
音樂殭屍,https://videos.kkyun-iqiyi.com/20171105/kjA01rwE/index.m3u8
鍾馗嫁妹,https://videos.kkyun-iqiyi.com/20170925/3Gi1Lsss/index.m3u8
千年女妖,https://vs1.baduziyuan.com/20180425/QcSpxJch/index.m3u8
猛鬼旅行團,https://videos.kkyun-iqiyi.com/20180729/KUye3Pij/index.m3u8
金裝鬼打鬼,https://c.mahua-kb.com/20200608/NnvESkyh/index.m3u8
鬼打鬼之靈幻天師,https://vip.okokbo.com/20171230/TILTF1BH/index.m3u8#https://c.mahua-kb.com/20200607/6YngabSc/index.m3u8
猛鬼佛跳牆,https://yangguang.piaohua-kuyun.com/20181127/Cch1DwMt/index.m3u8
屍氣逼人,https://56.com-ok-bilibili.com/20190919/31683_a8f12bf5/index.m3u8
人嚇人,https://videos.kkyun-iqiyi.com/20180814/Z5AR0Pg1/index.m3u8
人嚇鬼,https://yangguang.piaohua-kuyun.com/20180828/Y67yX239/index.m3u8
嚇到笑,https://jingdian.qincai-zuida.com/20200628/8806_0fcfaf74/index.m3u8
捉鬼大師,https://bilibili.com-l-163.com/20180922/3994_efbc454d/1000k/hls/index.m3u8
表哥到,http://iqiyi.zuidameiju.com/20200414/14629_60de9bbc/index.m3u8
表哥到2,http://bili.meijuzuida.com/20191118/21908_7e013964/index.m3u8

$c_start新聞0702$c_end
*上海耀才财经台,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
*上海点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
*上海第一财经,http://w1.livecdn.yicai.com/hls/live/CBN_sd/live.m3u8
*TVB新聞台,http://tv.sason.xyz/proxy/tvb.php?id=xw
*TVB財經台,http://tv.sason.xyz/proxy/tvb.php?id=cj
BBC World News,http://161.0.157.5/PLTV/88888888/224/3221227041/01.m3u8
美国CSBN,https://cbsnhls-i.akamaihd.net/hls/live/264710/cbsn_hlsprod_2/master_360.m3u8
日本NHK華語,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
日本NHK,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp/index_1M.m3u8
日本24小時新聞,http://www.news24.jp/livestream/index.m3u8#https://n24-cdn-live-b.ntv.co.jp/ch01/High.m3u8
美国彭博财经台,http://liveproduseast.akamaized.net/us/Channel-USTV-AWS-virginia-1/Source-USTV-1000-1_live.m3u8
